region,country_code,country_name,city_name,event_area,month,event_name,event_type,description,event_url,enabled,display_order
EUROPE,GR,그리스,테살로니키,테살로니키,1,테살로니키 주현절 물 축복 의식,RELIGIOUS,그리스 주현절에 항구나 바다에서 물을 축복하고 십자가를 던져 회수하는 전통 의식이다. 도시와 항구별 행사 규모와 세부 일정은 해마다 달라질 수 있다.,https://www.greece-is.com/blessing-waters-january-traditions/,true,320
EUROPE,GR,그리스,테살로니키,테살로니키,2,테살로니키 아포크리에스 카니발,CULTURAL_FESTIVAL,"사순절 전 열리는 그리스식 카니발 시즌으로, 가장무도회, 거리 공연, 전통 복장, 음악 행사 등이 이어진다. 세부 일정은 정교회 달력에 따라 해마다 달라질 수 있다.",https://www.visitgreece.gr/experiences/carnival-celebrations-in-greece/,true,321
EUROPE,GR,그리스,테살로니키,테살로니키,3,그리스 독립기념일 기념 퍼레이드,NATIONAL_HOLIDAY,"3월 25일 그리스 독립기념일을 기념하는 국가 행사로, 도시별로 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,322
EUROPE,GR,그리스,테살로니키,테살로니키,4,테살로니키 정교회 부활절 주간,RELIGIOUS_SEASON,"그리스 정교회 최대 명절 중 하나로, 성금요일 행렬, 촛불 예식, 부활절 자정 미사, 가족 식사 전통이 이어진다. 날짜는 정교회 달력에 따라 매년 달라지며 보통 4월 또는 5월에 열린다.",https://www.visitgreece.gr/inspirations/easter-in-greece/,true,323
EUROPE,GR,그리스,테살로니키,헵타피르기온 요새,6,헵타피르기온 페스티벌,ART,"테살로니키의 헵타피르기온 요새를 배경으로 열리는 여름 문화예술 축제로, 콘서트, 오페라, 시 낭독 등 공연 프로그램이 진행된다.",https://visit-centralmacedonia.gr/en/167/events/1182/eptapyrgio-festival-2026,true,324
EUROPE,GR,그리스,테살로니키,헵타피르기온 요새,7,헵타피르기온 페스티벌,ART,"테살로니키의 헵타피르기온 요새를 배경으로 열리는 여름 문화예술 축제로, 콘서트, 오페라, 시 낭독 등 공연 프로그램이 진행된다.",https://visit-centralmacedonia.gr/en/167/events/1182/eptapyrgio-festival-2026,true,325
EUROPE,GR,그리스,테살로니키,테살로니키,8,여름의 부활절,RELIGIOUS,"성모 안식 축일인 8월 15일 전후에 그리스 전역에서 가족 귀향, 교회 예식, 지역 축제와 전통 음식 행사가 이어지는 큰 여름 종교 명절이다. 현지에서는 여름의 부활절처럼 여겨질 정도로 중요한 시기다.",https://www.visitgreece.gr/inspirations/the-day-of-virgin-mary/,true,326
EUROPE,GR,그리스,테살로니키,테살로니키,9,보로이나 와인 페스티벌,FOOD,"북그리스 와이너리들이 참여하는 테살로니키의 와인·스피릿 행사로, 지역 와인 시음과 생산자 교류 프로그램이 진행된다.",https://thessaloniki.travel/things-to-do/festivals/voroina-festival/,true,327
EUROPE,GR,그리스,테살로니키,테살로니키,9,디미트리아 페스티벌,CULTURAL_FESTIVAL,"테살로니키의 대표 문화예술 축제로, 공연, 전시, 음악, 연극 등 다양한 도시 문화 프로그램이 이어진다.",https://thessaloniki.travel/event/dimitria-festival/,true,328
EUROPE,GR,그리스,테살로니키,테살로니키,10,디미트리아 페스티벌,CULTURAL_FESTIVAL,"테살로니키의 대표 문화예술 축제로, 공연, 전시, 음악, 연극 등 다양한 도시 문화 프로그램이 이어진다.",https://thessaloniki.travel/event/dimitria-festival/,true,329
EUROPE,GR,그리스,테살로니키,테살로니키,10,성 데메트리오스 축일,RELIGIOUS,"테살로니키의 수호성인 성 데메트리오스를 기념하는 10월 축일로, 교회 예식과 도시 기념 분위기가 이어진다.",https://thessaloniki.travel/,true,330
EUROPE,GR,그리스,테살로니키,테살로니키,10,오히 데이 기념 퍼레이드,NATIONAL_HOLIDAY,"10월 28일 오히 데이를 기념하는 그리스 전국 공휴일 행사로, 도시별 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,331
EUROPE,GR,그리스,테살로니키,테살로니키,12,테살로니키 크리스마스 마켓,SEASONAL,"테살로니키 도심에서 열리는 겨울 시즌 행사로, 크리스마스 조명, 마켓, 공연, 가족 프로그램이 이어진다.",https://thessaloniki.travel/,true,332
EUROPE,GR,그리스,이라클리온,이라클리온,1,이라클리온 크리스마스 시즌,SEASONAL,"그리스의 겨울 명절 시즌으로 크리스마스 장식, 조명, 마켓, 공연, 교회 예식 등이 이어진다. 도시별 프로그램과 운영 규모는 해마다 달라질 수 있다.",https://www.heraklion.gr/en,true,333
EUROPE,GR,그리스,이라클리온,이라클리온,1,이라클리온 주현절 물 축복 의식,RELIGIOUS,그리스 주현절에 항구나 바다에서 물을 축복하고 십자가를 던져 회수하는 전통 의식이다. 도시와 항구별 행사 규모와 세부 일정은 해마다 달라질 수 있다.,https://www.greece-is.com/blessing-waters-january-traditions/,true,334
EUROPE,GR,그리스,이라클리온,이라클리온,2,이라클리온 카니발,CULTURAL_FESTIVAL,"사순절 전 열리는 그리스식 카니발 시즌의 이라클리온 지역 행사로, 가장무도회, 거리 분위기, 음악과 전통 행사가 이어진다.",https://www.visitgreece.gr/experiences/carnival-celebrations-in-greece/,true,335
EUROPE,GR,그리스,이라클리온,이라클리온,3,그리스 독립기념일 기념 행사,NATIONAL_HOLIDAY,"3월 25일 그리스 독립기념일을 기념하는 국가 행사로, 도시별로 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,336
EUROPE,GR,그리스,이라클리온,이라클리온,4,이라클리온 정교회 부활절 주간,RELIGIOUS_SEASON,"그리스 정교회 최대 명절 중 하나로, 성금요일 행렬, 촛불 예식, 부활절 자정 미사, 가족 식사 전통이 이어진다. 날짜는 정교회 달력에 따라 매년 달라지며 보통 4월 또는 5월에 열린다.",https://www.visitgreece.gr/inspirations/easter-in-greece/,true,337
EUROPE,GR,그리스,이라클리온,이라클리온,7,이라클리온 여름 예술 축제,ART,"이라클리온 여름 시즌에 열리는 문화예술 축제로, 베네치아 성벽 인근 야외극장과 문화공간에서 공연이 이어진다.",https://islandsevents.com/island/crete/heraklion-summer-arts-festival-2026,true,338
EUROPE,GR,그리스,이라클리온,이라클리온,8,이라클리온 여름 예술 축제,ART,"이라클리온 여름 시즌에 열리는 문화예술 축제로, 베네치아 성벽 인근 야외극장과 문화공간에서 공연이 이어진다.",https://islandsevents.com/island/crete/heraklion-summer-arts-festival-2026,true,339
EUROPE,GR,그리스,이라클리온,이라클리온,8,여름의 부활절,RELIGIOUS,"성모 안식 축일인 8월 15일 전후에 그리스 전역에서 가족 귀향, 교회 예식, 지역 축제와 전통 음식 행사가 이어지는 큰 여름 종교 명절이다. 현지에서는 여름의 부활절처럼 여겨질 정도로 중요한 시기다.",https://www.visitgreece.gr/inspirations/the-day-of-virgin-mary/,true,340
EUROPE,GR,그리스,이라클리온,이라클리온,8,성 티투스 축일,RELIGIOUS,"이라클리온의 수호성인 성 티투스를 기념하는 축일로, 교회 예식과 지역 기념 분위기가 이어진다.",https://maria.catholic.or.kr/sa_ho/list/view.asp?menugubun=saint&ctxtSaintID=4525,true,341
EUROPE,GR,그리스,이라클리온,이라클리온,9,이라클리온 여름 예술 축제,ART,"이라클리온 여름 시즌에 열리는 문화예술 축제로, 베네치아 성벽 인근 야외극장과 문화공간에서 공연이 이어진다.",https://islandsevents.com/island/crete/heraklion-summer-arts-festival-2026,true,342
EUROPE,GR,그리스,이라클리온,베네치아 성벽,9,칸디아 성벽 페스티벌,CULTURE,"이라클리온의 베네치아 성벽을 배경으로 열리는 문화 행사로, 야외 공연과 예술 프로그램을 통해 도시의 역사 공간을 활용한다.",https://www.ticketservices.gr/event/candia-walls-festival/?lang=en,true,343
EUROPE,GR,그리스,이라클리온,이라클리온,10,오히 데이 기념 행사,NATIONAL_HOLIDAY,"10월 28일 오히 데이를 기념하는 그리스 전국 공휴일 행사로, 도시별 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,344
EUROPE,GR,그리스,이라클리온,크레타 와이너리,11,크레타 와인 관광의 날,FOOD,"크레타 지역 와이너리들이 참여하는 와인 관광 행사로, 와이너리 투어, 생산자 만남, 시음 프로그램이 진행된다. 이라클리온권 와이너리 방문과 함께 보기 좋다.",https://www.winesofcrete.gr/en/news/winetourismday24/,true,345
EUROPE,GR,그리스,이라클리온,이라클리온,12,이라클리온 크리스마스 시즌,SEASONAL,"그리스의 겨울 명절 시즌으로 크리스마스 장식, 조명, 마켓, 공연, 교회 예식 등이 이어진다. 도시별 프로그램과 운영 규모는 해마다 달라질 수 있다.",https://www.heraklion.gr/en,true,346
EUROPE,GR,그리스,로도스,로도스,1,로도스 크리스마스 시즌,SEASONAL,"그리스의 겨울 명절 시즌으로 크리스마스 장식, 조명, 마켓, 공연, 교회 예식 등이 이어진다. 도시별 프로그램과 운영 규모는 해마다 달라질 수 있다.",https://visit-rhodes.gr/,true,347
EUROPE,GR,그리스,로도스,로도스,1,로도스 주현절 물 축복 의식,RELIGIOUS,그리스 주현절에 항구나 바다에서 물을 축복하고 십자가를 던져 회수하는 전통 의식이다. 도시와 항구별 행사 규모와 세부 일정은 해마다 달라질 수 있다.,https://www.greece-is.com/blessing-waters-january-traditions/,true,348
EUROPE,GR,그리스,로도스,로도스,2,로도스 카니발,CULTURAL_FESTIVAL,"사순절 전 열리는 그리스식 카니발 시즌의 로도스 지역 행사로, 가장무도회, 거리 분위기, 음악과 전통 행사가 이어진다.",https://www.visitgreece.gr/experiences/carnival-celebrations-in-greece/,true,349
EUROPE,GR,그리스,로도스,로도스,3,그리스 독립기념일 기념 행사,NATIONAL_HOLIDAY,"3월 25일 그리스 독립기념일을 기념하는 국가 행사로, 도시별로 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,350
EUROPE,GR,그리스,로도스,로도스,4,로도스 정교회 부활절 주간,RELIGIOUS_SEASON,"그리스 정교회 최대 명절 중 하나로, 성금요일 행렬, 촛불 예식, 부활절 자정 미사, 가족 식사 전통이 이어진다. 날짜는 정교회 달력에 따라 매년 달라지며 보통 4월 또는 5월에 열린다.",https://www.visitgreece.gr/inspirations/easter-in-greece/,true,351
EUROPE,GR,그리스,로도스,파라디시,5,파라디시 딸기 축제,FOOD_FESTIVAL,"로도스 파라디시 지역의 딸기 수확을 기념하는 지역 음식 축제로, 딸기와 지역 먹거리, 음악, 마을 행사가 함께 열린다.",https://www.rhodes-events.gr/en/event/strawberry-festival-at-paradeisi/,true,352
EUROPE,GR,그리스,로도스,로도스,5,로도스 꽃 축제,NATURE,"봄철 꽃과 자연을 주제로 한 로도스 지역 시즌 행사로, 도시와 마을의 봄 분위기를 즐길 수 있다.",https://www.rhodes-events.gr/en/home/events/,true,353
EUROPE,GR,그리스,로도스,로도스,6,성 요한 클리도나스 축제,TRADITION,"하지 무렵 이어지는 그리스 전통 행사로, 불넘기와 민속 관습을 통해 여름의 시작을 기념한다. 지역별 세부 프로그램은 달라질 수 있다.",https://www.greecetravelsecrets.com/traditional-holidays-in-greece/,true,354
EUROPE,GR,그리스,로도스,남로도스,7,남로도스 수박 축제,FOOD_FESTIVAL,"남로도스 아폴라키아 지역에서 열리는 수박 축제로, 지역 농산물, 음악, 춤, 음식 프로그램이 함께 진행된다.",https://www.rhodes-events.gr/en/event/watermelon-festival/,true,355
EUROPE,GR,그리스,로도스,로도스,8,여름의 부활절,RELIGIOUS,"성모 안식 축일인 8월 15일 전후에 그리스 전역에서 가족 귀향, 교회 예식, 지역 축제와 전통 음식 행사가 이어지는 큰 여름 종교 명절이다. 현지에서는 여름의 부활절처럼 여겨질 정도로 중요한 시기다.",https://www.visitgreece.gr/inspirations/the-day-of-virgin-mary/,true,356
EUROPE,GR,그리스,로도스,파네스,9,파네스 포도밭 축제,FOOD_FESTIVAL,"로도스 파네스 지역의 포도와 와인 문화를 기념하는 마을 축제로, 포도 밟기, 지역 음식, 음악 행사가 이어진다.",https://www.aegeangastronomy.gr/calendar-events-dodecanese/,true,357
EUROPE,GR,그리스,로도스,로도스,9,로도스 국제 페스티벌,ART,"로도스에서 열리는 예술 축제로, 클래식 음악, 오페라, 영화음악, 뮤지컬 등 공연예술 프로그램을 중심으로 진행된다.",https://rhodes-festival.gr/,true,358
EUROPE,GR,그리스,로도스,로도스 중세도시,10,로도스 중세 장미 축제,HISTORICAL_FESTIVAL,"로도스 중세 도시의 역사와 문화를 바탕으로 한 축제로, 중세 의상, 공연, 전통 체험 프로그램이 진행된다.",https://www.festivalfinder.eu/festivals/medieval-rose-festival-2,true,359
EUROPE,GR,그리스,로도스,로도스,10,오히 데이 기념 행사,NATIONAL_HOLIDAY,"10월 28일 오히 데이를 기념하는 그리스 전국 공휴일 행사로, 도시별 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,360
EUROPE,GR,그리스,로도스,로도스,12,로도스 크리스마스 시즌,SEASONAL,"그리스의 겨울 명절 시즌으로 크리스마스 장식, 조명, 마켓, 공연, 교회 예식 등이 이어진다. 도시별 프로그램과 운영 규모는 해마다 달라질 수 있다.",https://visit-rhodes.gr/,true,361
EUROPE,GR,그리스,산토리니,산토리니,1,산토리니 크리스마스 시즌,SEASONAL,"산토리니의 겨울 명절 시즌으로, 크리스마스 장식, 교회 예식, 계절 음식과 현지 중심의 조용한 겨울 분위기를 경험할 수 있다.",https://visitsantorini.travel/santorini-christmas-getaway-what-to-do-and-see/,true,362
EUROPE,GR,그리스,산토리니,산토리니,1,산토리니 주현절 물 축복 의식,RELIGIOUS,그리스 주현절에 항구나 바다에서 물을 축복하고 십자가를 던져 회수하는 전통 의식이다. 도시와 항구별 행사 규모와 세부 일정은 해마다 달라질 수 있다.,https://www.greece-is.com/blessing-waters-january-traditions/,true,363
EUROPE,GR,그리스,산토리니,산토리니,2,산토리니 아포크리에스 시즌,CULTURAL_FESTIVAL,"사순절 전 열리는 그리스식 카니발 시즌으로, 가장무도회, 거리 공연, 전통 복장, 음악 행사 등이 이어진다. 세부 일정은 정교회 달력에 따라 해마다 달라질 수 있다.",https://www.visitgreece.gr/experiences/carnival-celebrations-in-greece/,true,364
EUROPE,GR,그리스,산토리니,산토리니,3,그리스 독립기념일 기념 행사,NATIONAL_HOLIDAY,"3월 25일 그리스 독립기념일을 기념하는 국가 행사로, 도시별로 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,365
EUROPE,GR,그리스,산토리니,산토리니,4,산토리니 정교회 부활절 주간,RELIGIOUS_SEASON,"그리스 정교회 최대 명절 중 하나로, 성금요일 행렬, 촛불 예식, 부활절 자정 미사, 가족 식사 전통이 이어진다. 날짜는 정교회 달력에 따라 매년 달라지며 보통 4월 또는 5월에 열린다.",https://www.visitgreece.gr/inspirations/easter-in-greece/,true,366
EUROPE,GR,그리스,산토리니,피라,8,메가로 기지 페스티벌,ART,"피라의 메가로 기지 문화공간에서 매년 8월 열리는 문화예술 축제로, 음악회, 전시, 공연 프로그램이 진행된다.",https://santorini.gr/museums/megaro-gyzi/,true,367
EUROPE,GR,그리스,산토리니,카마리,8,산토리니 재즈 페스티벌,ART,"산토리니에서 열리는 여름 재즈 축제로, 현지와 해외 재즈 뮤지션 공연을 섬의 야외 분위기와 함께 즐길 수 있다.",https://visitsantorini.travel/santorinis-festivals-and-cultural-events/,true,368
EUROPE,GR,그리스,산토리니,산토리니,8,여름의 부활절,RELIGIOUS,"성모 안식 축일인 8월 15일 전후에 그리스 전역에서 가족 귀향, 교회 예식, 지역 축제와 전통 음식 행사가 이어지는 큰 여름 종교 명절이다. 현지에서는 여름의 부활절처럼 여겨질 정도로 중요한 시기다.",https://www.visitgreece.gr/inspirations/the-day-of-virgin-mary/,true,369
EUROPE,GR,그리스,산토리니,칼데라,9,이페스티아 화산 축제,FESTIVAL,"산토리니 화산의 역사와 섬의 정체성을 기념하는 축제로, 칼데라 위 불꽃놀이와 화산 분출 재현 연출이 대표 프로그램이다.",https://www.discovergreece.com/it/node/16693,true,370
EUROPE,GR,그리스,산토리니,산토리니,10,오히 데이 기념 행사,NATIONAL_HOLIDAY,"10월 28일 오히 데이를 기념하는 그리스 전국 공휴일 행사로, 도시별 퍼레이드와 기념식이 열린다. 행사 규모와 세부 프로그램은 지역에 따라 다를 수 있다.",https://www.visitgreece.gr/events/,true,371
EUROPE,GR,그리스,산토리니,산토리니,12,산토리니 크리스마스 시즌,SEASONAL,"산토리니의 겨울 명절 시즌으로, 크리스마스 장식, 교회 예식, 계절 음식과 현지 중심의 조용한 겨울 분위기를 경험할 수 있다.",https://visitsantorini.travel/santorini-christmas-getaway-what-to-do-and-see/,true,372
EUROPE,PT,포르투갈,리스본,리스본,2,리스본 카니발,CULTURAL_FESTIVAL,"사순절 전 열리는 카니발 시즌 행사로, 가면과 음악, 거리 공연, 파티 분위기가 이어진다. 날짜는 부활절과 사순절 일정에 따라 해마다 달라질 수 있다.",https://www.visitlisboa.com/,true,373
EUROPE,PT,포르투갈,리스본,리스본,4,피셰 임 리스보아,FOOD_FESTIVAL,"리스본에서 열리는 대표 미식 행사로, 포르투갈 셰프와 레스토랑이 참여해 생선·해산물 중심의 요리와 시식 프로그램을 선보인다.",https://www.peixemlisboa.com/,true,374
EUROPE,PT,포르투갈,리스본,리스본,5,아웃 재즈 페스티벌,ART,"봄부터 초가을까지 리스본의 공원과 야외 공간에서 열리는 무료 야외 음악 축제로, 재즈와 소울, 펑크 공연을 편하게 즐길 수 있다.",https://www.visitportugal.com/en/content/out-jazz-festival,true,375
EUROPE,PT,포르투갈,리스본,리스본,6,리스본 성 안토니오 축제,RELIGIOUS_CULTURAL,"리스본의 수호성인 성 안토니오를 기념하는 6월 대표 축제로, 동네별 아하이알, 거리 장식, 정어리 구이, 음악과 전통 행사가 이어진다.",https://egeac.pt/festas/festas-de-lisboa/,true,376
EUROPE,PT,포르투갈,리스본,리스본,6,리스본 인민 행진,TRADITION,"성 안토니오 축제 시즌의 대표 행사로, 리스본 각 구역이 전통 의상과 음악, 안무를 준비해 아베니다 다 리베르다드에서 행진한다.",https://egeac.pt/festas/festas-de-lisboa/,true,377
EUROPE,PT,포르투갈,리스본,리스본,6,아웃 재즈 페스티벌,ART,"봄부터 초가을까지 리스본의 공원과 야외 공간에서 열리는 무료 야외 음악 축제로, 재즈와 소울, 펑크 공연을 편하게 즐길 수 있다.",https://www.visitportugal.com/en/content/out-jazz-festival,true,378
EUROPE,PT,포르투갈,리스본,리스본,6,록 인 리오 리스보아,FESTIVAL,"리스본에서 열리는 대형 음악 축제로, 세계적인 아티스트 공연과 엔터테인먼트 프로그램이 함께 진행된다. 보통 2년 주기로 열리므로 개최 연도 확인이 필요하다.",https://rockinriolisboa.pt/,true,379
EUROPE,PT,포르투갈,리스본,알제스,7,NOS 얼라이브 페스티벌,FESTIVAL,"리스본 근교 알제스에서 열리는 대형 여름 음악 축제로, 해외 관광객도 많이 찾는 포르투갈 대표 음악 페스티벌이다.",https://nosalive.com/en/,true,380
EUROPE,PT,포르투갈,리스본,리스본,7,밀레니엄 페스티벌 아오 라르고,ART,"리스본 도심 야외 공간에서 열리는 무료 여름 공연예술 행사로, 클래식 음악, 오페라, 무용 등 다양한 공연을 즐길 수 있다.",https://www.festivalaolargo.pt/,true,381
EUROPE,PT,포르투갈,리스본,리스본,7,아웃 재즈 페스티벌,ART,"봄부터 초가을까지 리스본의 공원과 야외 공간에서 열리는 무료 야외 음악 축제로, 재즈와 소울, 펑크 공연을 편하게 즐길 수 있다.",https://www.visitportugal.com/en/content/out-jazz-festival,true,382
EUROPE,PT,포르투갈,리스본,리스본,8,아웃 재즈 페스티벌,ART,"봄부터 초가을까지 리스본의 공원과 야외 공간에서 열리는 무료 야외 음악 축제로, 재즈와 소울, 펑크 공연을 편하게 즐길 수 있다.",https://www.visitportugal.com/en/content/out-jazz-festival,true,383
EUROPE,PT,포르투갈,리스본,리스본,9,페스타스 나 루아,CULTURE,"리스본 거리와 광장에서 열리는 야외 문화 프로그램으로, 공연, 음악, 무용, 거리예술 등 도시형 문화 행사가 이어진다.",https://egeac.pt/,true,384
EUROPE,PT,포르투갈,리스본,알파마,9,산타 카사 알파마 페스티벌,ART,"리스본 알파마 지역에서 열리는 파두 중심 음악 축제로, 전통 음악과 동네 분위기를 함께 즐길 수 있는 지역성 강한 행사다.",https://www.santacasaalfama.com/,true,385
EUROPE,PT,포르투갈,리스본,리스본,9,아웃 재즈 페스티벌,ART,"봄부터 초가을까지 리스본의 공원과 야외 공간에서 열리는 무료 야외 음악 축제로, 재즈와 소울, 펑크 공연을 편하게 즐길 수 있다.",https://www.visitportugal.com/en/content/out-jazz-festival,true,386
EUROPE,PT,포르투갈,리스본,리스본,11,리스본 크리스마스 시즌,SEASONAL,"포르투갈의 겨울 명절 시즌으로, 도심 조명, 크리스마스 마켓, 가족 행사와 공연이 이어진다. 세부 프로그램과 운영 기간은 해마다 달라질 수 있다.",https://www.visitportugal.com/en/content/christmas-markets-portugal,true,387
EUROPE,PT,포르투갈,리스본,리스본,12,리스본 크리스마스 시즌,SEASONAL,"포르투갈의 겨울 명절 시즌으로, 도심 조명, 크리스마스 마켓, 가족 행사와 공연이 이어진다. 세부 프로그램과 운영 기간은 해마다 달라질 수 있다.",https://www.visitportugal.com/en/content/christmas-markets-portugal,true,388
EUROPE,PT,포르투갈,리스본,테헤이루 두 파수,12,리스본 새해 전야 불꽃놀이,SEASONAL,"리스본 테헤이루 두 파수와 강변 일대에서 열리는 새해맞이 카운트다운 행사로, 공연과 불꽃놀이가 이어진다.",https://www.visitlisboa.com/,true,389
EUROPE,PT,포르투갈,포르투,포르투,1,포르투 크리스마스 시즌,SEASONAL,"포르투갈의 겨울 명절 시즌으로, 도심 조명, 크리스마스 마켓, 가족 행사와 공연이 이어진다. 세부 프로그램과 운영 기간은 해마다 달라질 수 있다.",https://visitporto.travel/,true,390
EUROPE,PT,포르투갈,포르투,팔라시우 다 볼사,2,에센시아 두 비뉴 포르투,FOOD,"포르투 팔라시우 다 볼사에서 열리는 와인 행사로, 포르투갈 와인 생산자와 시음 프로그램이 중심이 되는 대표 와인 관광 이벤트다.",https://palaciodabolsa.com/event/essencia-do-vinho-2026-mais-de-quatro-mil-propostas-para-conhecer-no-palacio-da-bolsa/,true,391
EUROPE,PT,포르투갈,포르투,팔라시우 다 볼사,3,에센시아 두 비뉴 포르투,FOOD,"포르투 팔라시우 다 볼사에서 열리는 와인 행사로, 포르투갈 와인 생산자와 시음 프로그램이 중심이 되는 대표 와인 관광 이벤트다.",https://palaciodabolsa.com/event/essencia-do-vinho-2026-mais-de-quatro-mil-propostas-para-conhecer-no-palacio-da-bolsa/,true,392
EUROPE,PT,포르투갈,포르투,포르투,5,케이마 다스 피타스 두 포르투,TRADITION,"포르투 대학생 전통 축제로, 졸업과 학업의 상징인 리본을 태우는 의식과 행진, 음악 행사가 함께 열린다.",https://visitporto.travel/,true,393
EUROPE,PT,포르투갈,포르투,세랄베스,5,세랄베스 엠 페스타,ART,"세랄베스 재단이 주관하는 대형 현대예술 축제로, 50시간 연속 공연, 전시, 음악, 퍼포먼스가 무료로 이어진다.",https://www.serralves.pt/atividades-serralves/serralves-em-festa-2026/,true,394
EUROPE,PT,포르투갈,포르투,포르투,6,포르투 성 요한 축제,RELIGIOUS_CULTURAL,"포르투의 대표 6월 축제로, 성 요한 전야에 거리 파티, 음악, 전통 음식, 불꽃놀이가 이어지는 도시 대표 축제다.",https://www.visitportugal.com/en/content/popular-saints-festivals,true,395
EUROPE,PT,포르투갈,포르투,포르투,6,프리마베라 사운드 포르투,FESTIVAL,"포르투에서 열리는 대형 음악 축제로, 국제 아티스트 공연과 도시형 페스티벌 분위기를 함께 즐길 수 있다.",https://www.primaverasound.com/en/porto,true,396
EUROPE,PT,포르투갈,포르투,빌라노바드가이아,7,MEO 마레스 비바스 페스티벌,FESTIVAL,"포르투권 빌라노바드가이아에서 열리는 여름 음악 축제로, 두루강과 해안권 분위기 속에서 대형 공연을 즐길 수 있다.",https://maresvivas.meo.pt/,true,397
EUROPE,PT,포르투갈,포르투,포르투,10,포르투 반도마 성모 축일,RELIGIOUS,"포르투의 수호성인으로 여겨지는 반도마 성모를 기념하는 축일로, 도시의 종교 전통과 지역 정체성을 보여주는 행사다.",https://visitporto.travel/,true,398
EUROPE,PT,포르투갈,포르투,포르투,11,포르투 크리스마스 시즌,SEASONAL,"포르투갈의 겨울 명절 시즌으로, 도심 조명, 크리스마스 마켓, 가족 행사와 공연이 이어진다. 세부 프로그램과 운영 기간은 해마다 달라질 수 있다.",https://visitporto.travel/,true,399
EUROPE,PT,포르투갈,포르투,포르투,12,포르투 크리스마스 시즌,SEASONAL,"포르투갈의 겨울 명절 시즌으로, 도심 조명, 크리스마스 마켓, 가족 행사와 공연이 이어진다. 세부 프로그램과 운영 기간은 해마다 달라질 수 있다.",https://visitporto.travel/,true,400
EUROPE,PT,포르투갈,포르투,포르투,12,포르투 새해 전야 행사,SEASONAL,"포르투 도심에서 열리는 새해맞이 행사로, 카운트다운, 공연, 불꽃놀이 등 연말 분위기를 즐길 수 있다.",https://visitporto.travel/,true,401
EUROPE,PT,포르투갈,파루,파루,1,파루 샤롤라스 축제,TRADITION,"파루 지역에서 이어지는 새해 전통 노래 행사로, 그룹들이 지역을 돌며 전통 노래와 축하 인사를 전한다.",https://www.cm-faro.pt/7707/charolas.aspx,true,402
EUROPE,PT,포르투갈,파루,파루,2,파루 카니발 아 롤라르,CULTURAL_FESTIVAL,"파루 시가 주관하는 카니발 행사로, 가족 친화적인 거리 분위기와 퍼레이드, 음악 프로그램이 이어진다.",https://www.cm-faro.pt/,true,403
EUROPE,PT,포르투갈,파루,파루,4,파루 부활절 성 주간,RELIGIOUS_SEASON,"부활절을 앞두고 파루에서 열리는 성주간 종교 행사로, 성금요일 행렬과 교회 예식 등 전통적인 부활절 분위기를 볼 수 있다.",https://www.visitalgarve.pt/,true,404
EUROPE,PT,포르투갈,파루,파루,7,아소테이아 파루 루프톱 페스티벌,CULTURE,"파루의 옥상 공간을 활용한 도시형 문화 축제로, 음악, 공연, 전시와 도시 전망을 함께 즐길 수 있다.",https://www.acoteia.pt/home,true,405
EUROPE,PT,포르투갈,파루,리아 포르모사,7,리아 포르모사 축제,FOOD_FESTIVAL,"리아 포르모사 자연공원과 해산물 문화를 주제로 한 파루 대표 여름 음식 축제로, 조개·해산물 요리와 지역 공연이 함께 열린다.",https://www.visitalgarve.pt/,true,406
EUROPE,PT,포르투갈,파루,리아 포르모사,8,리아 포르모사 축제,FOOD_FESTIVAL,"리아 포르모사 자연공원과 해산물 문화를 주제로 한 파루 대표 여름 음식 축제로, 조개·해산물 요리와 지역 공연이 함께 열린다.",https://www.visitalgarve.pt/,true,407
EUROPE,PT,포르투갈,파루,파루,8,포크파루 국제 민속 축제,CULTURAL_FESTIVAL,"파루에서 열리는 국제 민속 축제로, 여러 나라와 지역의 전통 춤, 음악, 의상 문화를 소개한다.",https://www.cm-faro.pt/8065/folkfaro---folclore-internacional-da-cidade-de-faro.aspx,true,408
EUROPE,PT,포르투갈,파루,파루,9,페스티벌 F,FESTIVAL,"파루 구시가지와 리아 포르모사 인근에서 열리는 음악·문화 축제로, 포르투갈 음악과 도시 야간 문화를 함께 즐길 수 있다.",https://festivalf.pt/,true,409
